시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자,행정동
강남-역삼-002431,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로48길 50-8 주택,서울특별시 강남구 역삼동 691-14 주택,37.5062252871111,127.043227911111,덕안빌딩옆 일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002432,1,서울특별시,강남구,11680,서울특별시 강남구 언주로100길 14-4 seattle2 1 앞,서울특별시 강남구 역삼동 690-14 seattle2 1 앞,37.5062303711111,127.042355421111,일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002433,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 320 강남구 비즈니스센터,서울특별시 강남구 역삼동 682-8 강남구 비즈니스센터,37.5095956051111,127.042326221111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002434,1,서울특별시,강남구,11680,서울특별시 강남구 언주로108길 26 일반주택,서울특별시 강남구 역삼동 687-16 일반주택,37.5085555511111,127.041310611111,조산빌리지,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002435,1,서울특별시,강남구,11680,서울특별시 강남구 언주로93길 27 옥림장여관,서울특별시 강남구 역삼동 677-3 옥림장여관,37.5032054481111,127.039749791111,상전빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002436,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로29길 5 백암큰순대 20M 대로변 앞,서울특별시 강남구 역삼동 678-32 백암큰순대 20M 대로변 앞,37.5017869961111,127.038912511111,벤가테라스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002437,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로30길 49 한국백혈병소아암연구회,서울특별시 강남구 역삼동 666-13 한국백혈병소아암연구회,37.5042604731111,127.036294871111,대성빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002438,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로25길 59 주택627,서울특별시 강남구 역삼동 627  주택627,37.5043396111111,127.034239511111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002439,1,서울특별시,강남구,11680,서울특별시 강남구 논현로99길 22 주택,서울특별시 강남구 역삼동 626-32 주택,37.5033278161111,127.033720591111,선안빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002440,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로20길 23 주택,서울특별시 강남구 역삼동 610-9 주택,37.5050200761111,127.031570671111,제우빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002446,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로 145 우성빌딩,서울특별시 강남구 역삼동 751-13 우성빌딩,37.4946110311111,127.035259231111,나나빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002447,1,서울특별시,강남구,11680,서울특별시 강남구 도곡로13길 14 수정빌라,서울특별시 강남구 역삼동 793-35 수정빌라,37.4918065811111,127.036465411111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002448,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로2길 23 오렌지빌딩,서울특별시 강남구 역삼동 810-7 오렌지빌딩,37.5029779621111,127.026106091111,백곡빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002449,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로1길 10 세경빌딩,서울특별시 강남구 역삼동 819-10 세경빌딩,37.4987524121111,127.028108891111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002450,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 115 동원빌딩,서울특별시 강남구 역삼동 649-10 동원빌딩,37.4990642721111,127.029720081111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002451,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로94길 71 ,서울특별시 강남구 역삼동 637-24 ,37.5006943221111,127.033084751111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002459,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로110길 57 일반주택623-6,서울특별시 강남구 역삼동 623-6 일반주택623-6,37.5034063691111,127.029461411111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002460,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로18길 79 일반주택621-14,서울특별시 강남구 역삼동 621-14 일반주택621-14,37.5015946711111,127.027549711111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002461,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로2길 35 소현빌딩,서울특별시 강남구 역삼동 813-8 소현빌딩,37.5022005581111,127.026473951111,포도플라자,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002462,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로6길 30 유천칡냉면,서울특별시 강남구 역삼동 812-3 유천칡냉면,37.5030659081111,127.027331751111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002487,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 337 삼형빌딩,서울특별시 강남구 역삼동 790-9 삼형빌딩,37.4951104371111,127.039438751111,다가구주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002583,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로13길 30 ,서울특별시 강남구 역삼동 637  ,37.5014352631111,127.031846311111,점포,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002584,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 556 엘엔케이빌딩,서울특별시 강남구 역삼동 659-3 엘엔케이빌딩,37.5055987621111,127.034801631111,주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002585,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로1길 19 우토랑갈비전문점,서울특별시 강남구 역삼동 831-5 우토랑갈비전문점,37.4944802111111,127.030362171111,점포,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002586,2,서울특별시,강남구,11680,서울특별시 강남구 논현로79길 72 올림피아센타,서울특별시 강남구 역삼동 828-10 올림피아센타,37.4958888881111,127.033491611111,주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002587,2,서울특별시,강남구,11680,서울특별시 강남구 강남대로 318 TOWER837,서울특별시 강남구 역삼동 837  TOWER837,37.4914027911111,127.030993361111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002588,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로 166 세현빌딩,서울특별시 강남구 역삼동 790  세현빌딩,37.4950281961111,127.037166961111,주택가,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002652,2,서울특별시,강남구,11680,서울특별시 강남구 강남대로 452 대연빌딩,서울특별시 강남구 역삼동 809  대연빌딩,37.5037490671111,127.025026421111,우토랑갈비전문점,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002653,2,서울특별시,강남구,11680,서울특별시 강남구 강남대로 428 만이빌딩,서울특별시 강남구 역삼동 815-4 만이빌딩,37.5007768431111,127.026549381111,올림피아센타,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002654,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로110길 19 모네뜨카페,서울특별시 강남구 역삼동 601-29 모네뜨카페,37.5037771521111,127.026405261111,TOWER837,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002655,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로102길 41 역삼동 616-24,서울특별시 강남구 역삼동 616-12 역삼동 616-24,37.5033518291111,127.028225271111,세현빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002656,1,서울특별시,강남구,11680,서울특별시 테헤란로5길 41,서울특별시 강남구 역삼동 620-21,37.5009601081111,127.029107981111,역삼 E-편한세상,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002657,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로110길 76 ,서울특별시 강남구 역삼동 633-1 ,37.5028776771111,127.030649721111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002658,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 51 역삼동625-4,서울특별시 강남구 역삼동 625-4 역삼동625-4,37.5031391461111,127.032895641111,에스케이리더스뷰,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002659,1,서울특별시,강남구,11680,서울특별시 강남구 논현로97길 30 ,서울특별시 강남구 역삼동 629-23 ,37.5026109141111,127.033106851111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002660,1,서울특별시,강남구,11680,서울특별시 강남구 논현로95길 29-7 역삼동 644,서울특별시 강남구 역삼동 644  역삼동 644,37.5014070021111,127.034006891111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002666,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 566 차병원,서울특별시 강남구 역삼동 650-9 차병원,37.5068314851111,127.034263771111,교회옆  경남기업 공사장 입구,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002667,1,서울특별시,강남구,11680,서울특별시 강남구 언주로103길 17 일반주택,서울특별시 강남구 역삼동 661-17 일반주택,37.5063282751111,127.038572811111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002668,1,서울특별시,강남구,11680,서울특별시 강남구 논현로106길 8 건물앞,서울특별시 강남구 역삼동 659-12 건물앞,37.5061370191111,127.035443311111,대림아트빌 2차,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002669,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 203 아이앤지타워,서울특별시 강남구 역삼동 679-4 아이앤지타워,37.5013485981111,127.038196631111,양재대로 478,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002670,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로43길 12 편의점,서울특별시 강남구 역삼동 703-3 편의점,37.5038620371111,127.044012221111,신동아파밀리에 101동 방향,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002671,1,서울특별시,강남구,11680,서울특별시 강남구 언주로98길 39 ,서울특별시 강남구 역삼동 704-30 ,37.5042633671111,127.045302111111,세곡리엔파크2단지,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002672,1,서울특별시,강남구,11680,서울특별시 강남구 선릉로107길 12 바우하우스,서울특별시 강남구 역삼동 682-26 바우하우스,37.5088551961111,127.043339171111,수서LPG충전소,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002673,1,서울특별시,강남구,11680,서울특별시 강남구 선릉로99길 7 지번앞,서울특별시 강남구 역삼동 696-26 지번앞,37.5064163811111,127.046957251111,방죽주유소옆,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002674,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로37길 15 영남빌딩앞,서울특별시 강남구 역삼동 677-6 영남빌딩앞,37.5030077191111,127.040630231111,도선여객정비공장,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002675,2,서울특별시,강남구,11680,서울특별시 강남구 선릉로93길 9 성원빌딩,서울특별시 강남구 역삼동 705-15 성원빌딩,37.5051704441111,127.047435761111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002676,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로11길 13-8 알뜰슈퍼,서울특별시 강남구 역삼동 750-2 알뜰슈퍼,37.4953528281111,127.034640221111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002677,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로22길 45 나동,서울특별시 강남구 역삼동 744-3 나동,37.4968903111111,127.036015971111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002678,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 130 호산빌딩,서울특별시 강남구 역삼동 823-23 호산빌딩,37.4992100611111,127.032659591111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002679,1,서울특별시,강남구,11680,서울특별시 강남구 논현로61길 7 성원주택,서울특별시 강남구 역삼동 798-33 성원주택,37.4926758081111,127.039829511111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002741,2,서울특별시,강남구,11680,서울특별시 강남구 언주로 517 KT영동지점,서울특별시 강남구 역삼동 675-3 KT영동지점,37.5051143361111,127.041334121111,지번앞,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002742,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로27길 36 충현교호복지관,서울특별시 강남구 역삼동 670-3 충현교호복지관,37.5037117781111,127.037192521111,영남빌딩앞,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002743,1,서울특별시,강남구,11680,서울특별시 강남구 언주로97길 29 소홍빌라,서울특별시 강남구 역삼동 672-18 소홍빌라,37.5047265251111,127.039051111111,성원빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002744,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로57길 24 살롱드리 옆,서울특별시 강남구 역삼동 696-33 살롱드리 옆,37.5059526071111,127.047409461111,알뜰슈퍼,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002747,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로94길 10 ,서울특별시 강남구 역삼동 819  ,37.4992103181111,127.028052891111,성원주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002748,5,서울특별시,강남구,11680,서울특별시 강남구 강남대로 420 역삼빌딩,서울특별시 강남구 역삼동 816-1 역삼빌딩,37.5001584681111,127.026790181111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002749,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로2길 11 극동장(한솔),서울특별시 강남구 역삼동 825-31 극동장(한솔),37.4972994681111,127.029040181111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002760,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로27길 8-13 ,서울특별시 강남구 역삼동 678-18 ,37.5021398981111,127.038887251111,성일자동차공업사,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002832,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로94길 83 원당뼈해장국,서울특별시 강남구 역삼동 645-20 원당뼈해장국,37.5007002331111,127.034099051111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002833,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로20길 38 626-3번지,서울특별시 강남구 역삼동 626-3 626-3번지,37.5043490641111,127.032681241111,ESPA빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002834,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로13길 25 ,서울특별시 강남구 역삼동 636-8 ,37.5012521171111,127.031928831111,길일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002835,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로10길 14 편의점,서울특별시 강남구 역삼동 823-8 편의점,37.4981832641111,127.032454041111,노다지돌생삼겹,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002836,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로14길 17 대동빌딩,서울특별시 강남구 역삼동 735-16 대동빌딩,37.4983950151111,127.033332231111,우진빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002837,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로39길 31 2동일반주택,서울특별시 강남구 역삼동 674-43 2동일반주택,37.5041994231111,127.041066171111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002838,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 507 성지하이츠3,서울특별시 강남구 역삼동 642-6 성지하이츠3,37.5016759261111,127.036294411111,길아라타워,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002839,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 129 ,서울특별시 강남구 역삼동 648-17 ,37.4995942811111,127.032616481111,사회복지법인능인선원,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002840,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 164 비제이호텔,서울특별시 강남구 역삼동 605-6 비제이호텔,37.5065740631111,127.032228021111,동양제과 도곡동빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002841,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로6길 31 일반주택,서울특별시 강남구 역삼동 827-54 일반주택,37.4964694341111,127.031271131111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002842,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로102길 15 세떼비앙,서울특별시 강남구 역삼동 813-12 세떼비앙,37.5020773821111,127.027091361111,현대아파트1동(35세대),역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002843,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로2길 13 ,서울특별시 강남구 역삼동 832-28 ,37.4923535911111,127.031400741111,ICU 미디어연구센터,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002844,1,서울특별시,강남구,11680,서울특별시 강남구 역삼로5길 13 일반주택,서울특별시 강남구 역삼동 830-14 일반주택,37.4946217951111,127.032142331111,소양빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002852,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 29-7 ,서울특별시 강남구 역삼동 637-54 ,37.5017441311111,127.032409111111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002853,1,서울특별시,강남구,11680,서울특별시 강남구 강남대로110길 86 ,서울특별시 강남구 역삼동 632-8 ,37.5029804161111,127.031668581111,채널리저브,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002887,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로8길 13 유원중국음식점,서울특별시 강남구 역삼동 823-11 유원중국음식점,37.4977701641111,127.031708921111,예랑빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002889,1,서울특별시,강남구,11680,서울특별시 강남구 논현로79길 66 한국당구장건물,서울특별시 강남구 역삼동 828-55 한국당구장건물,37.4959105491111,127.033610531111,KBL빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002920,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로26길 7 리치몬드호텔,서울특별시 강남구 역삼동 606-8 리치몬드호텔,37.5063334631111,127.033134231111,주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002956,1,서울특별시,강남구,11680,서울특별시 강남구 논현로87길 15 수종빌딩,서울특별시 강남구 역삼동 736-54 수종빌딩,37.4995419311111,127.035561111111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002957,1,서울특별시,강남구,11680,서울특별시 강남구 봉은사로30길 11 역삼동658빌딩,서울특별시 강남구 역삼동 658  역삼동658빌딩,37.5067896361111,127.035311961111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002958,1,서울특별시,강남구,11680,서울특별시 강남구 논현로102길 7 건물,서울특별시 강남구 역삼동 659-26 건물,37.5049106021111,127.035903041111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002959,2,서울특별시,강남구,11680,서울특별시 강남구 언주로 534 ,서울특별시 강남구 역삼동 689-7 ,37.5055253851111,127.041577791111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002960,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로 114 서초세무서,서울특별시 강남구 역삼동 824  서초세무서,37.4983937141111,127.030274811111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002966,1,서울특별시,강남구,11680,서울특별시 강남구 논현로102길 12 충현교회유치부,서울특별시 강남구 역삼동 666  충현교회유치부,37.5042889111111,127.036862071111,동문빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002968,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로25길 20 역삼현대벤쳐텔,서울특별시 강남구 역삼동 642-1 역삼현대벤쳐텔,37.5018004411111,127.035597221111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002970,1,서울특별시,강남구,11680,서울특별시 강남구 논현로102길 23 하이츠빌라,서울특별시 강남구 역삼동 660-20 하이츠빌라,37.5053540891111,127.037073081111,청승빌란동,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002974,2,서울특별시,강남구,11680,서울특별시 강남구 도곡로7길 28 ,서울특별시 강남구 역삼동 835  ,37.4921734521111,127.034380071111,정안빌딩,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002975,2,서울특별시,강남구,11680,서울특별시 강남구 역삼로8길 3 ,서울특별시 강남구 역삼동 834-5 ,37.4935547011111,127.033721131111,일반주택,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002976,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로8길 25 신정빌딩,서울특별시 강남구 역삼동 828  신정빌딩,37.4968318211111,127.032134351111,한우리빌라,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-영동-002977,2,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 159 정글빌딩,서울특별시 강남구 논현동 206-17 정글빌딩,37.5066867231111,127.031804831111,,영동119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002978,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 535 스카이모텔,서울특별시 강남구 역삼동 628-11 스카이모텔,37.5040495341111,127.035235531111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002984,2,서울특별시,강남구,11680,서울특별시 강남구 논현로 534 충현교회,서울특별시 강남구 역삼동 667-10 충현교회,37.5038475461111,127.035635261111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002987,1,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 56 역삼동626-21,서울특별시 강남구 역삼동 626-21 역삼동626-21,37.5036153561111,127.032660131111,타워팰리스,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002988,1,서울특별시,강남구,11680,서울특별시 강남구 논현로 565 휴먼터치빌,서울특별시 강남구 역삼동 606-18 휴먼터치빌,37.5066213411111,127.033704251111,,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
강남-역삼-002998,2,서울특별시,강남구,11680,서울특별시 강남구 테헤란로19길 51 ,서울특별시 강남구 역삼동 625-4 ,37.5033090341111,127.032733851111,주택가,역삼119안전센터,N,,,,,,강남소방서,02-6981-7443,2025-12-31,서울특별시 강남구 역삼1동
